symptom_iri	doid_iri	method	score	doid_name	symptom_name	symptom_definition
http://purl.obolibrary.org/obo/SYMP_0000636	http://purl.obolibrary.org/obo/DOID_0050632	keyword	0.6529412078857422	oculocutaneous albinism	maculopapular rash	A rash characterized by papule(s), which are a raised area of the skin and macule(s), which are a flat red area of the skin.
http://purl.obolibrary.org/obo/SYMP_0000636	http://purl.obolibrary.org/obo/DOID_3098	keyword	0.6506666564941406	small cell sarcoma	maculopapular rash	A rash characterized by papule(s), which are a raised area of the skin and macule(s), which are a flat red area of the skin.
http://purl.obolibrary.org/obo/SYMP_0000636	http://purl.obolibrary.org/obo/DOID_0050489	keyword	0.648648681640625	multinodular goiter	maculopapular rash	A rash characterized by papule(s), which are a raised area of the skin and macule(s), which are a flat red area of the skin.
http://purl.obolibrary.org/obo/SYMP_0000636	http://purl.obolibrary.org/obo/DOID_83	keyword	0.647727279663086	cataract	maculopapular rash	A rash characterized by papule(s), which are a raised area of the skin and macule(s), which are a flat red area of the skin.
http://purl.obolibrary.org/obo/SYMP_0000636	http://purl.obolibrary.org/obo/DOID_8893	keyword	0.6467066192626953	psoriasis	maculopapular rash	A rash characterized by papule(s), which are a raised area of the skin and macule(s), which are a flat red area of the skin.
http://purl.obolibrary.org/obo/SYMP_0000637	http://purl.obolibrary.org/obo/DOID_12397	keyword	0.9075630187988282	entropion	opisthotonus	
http://purl.obolibrary.org/obo/SYMP_0000637	http://purl.obolibrary.org/obo/DOID_6307	keyword	0.9032257843017578	ectopic thymus	opisthotonus	
http://purl.obolibrary.org/obo/SYMP_0000637	http://purl.obolibrary.org/obo/DOID_11175	keyword	0.9016393280029297	enophthalmos	opisthotonus	
http://purl.obolibrary.org/obo/SYMP_0000637	http://purl.obolibrary.org/obo/DOID_4231	keyword	0.9016393280029297	histiocytoma	opisthotonus	
http://purl.obolibrary.org/obo/SYMP_0000637	http://purl.obolibrary.org/obo/DOID_2744	keyword	0.8983050537109375	pyelitis	opisthotonus	
http://purl.obolibrary.org/obo/SYMP_0000638	http://purl.obolibrary.org/obo/DOID_0050489	keyword	0.7153284454345703	multinodular goiter	papular rash	A rash characterized by papule(s), which are a raised area of the skin.
http://purl.obolibrary.org/obo/SYMP_0000638	http://purl.obolibrary.org/obo/DOID_3659	keyword	0.7137546539306641	sialuria	papular rash	A rash characterized by papule(s), which are a raised area of the skin.
http://purl.obolibrary.org/obo/SYMP_0000638	http://purl.obolibrary.org/obo/DOID_10123	keyword	0.7116104888916016	pigmentation disease	papular rash	A rash characterized by papule(s), which are a raised area of the skin.
http://purl.obolibrary.org/obo/SYMP_0000638	http://purl.obolibrary.org/obo/DOID_10952	keyword	0.7072243499755859	nephritis	papular rash	A rash characterized by papule(s), which are a raised area of the skin.
http://purl.obolibrary.org/obo/SYMP_0000638	http://purl.obolibrary.org/obo/DOID_8893	keyword	0.7054545593261718	psoriasis	papular rash	A rash characterized by papule(s), which are a raised area of the skin.
http://purl.obolibrary.org/obo/SYMP_0000639	http://purl.obolibrary.org/obo/DOID_11907	keyword	0.8181818389892578	ecthyma	rectorrhagia	
http://purl.obolibrary.org/obo/SYMP_0000639	http://purl.obolibrary.org/obo/DOID_12835	keyword	0.8108107757568359	quadriplegia	rectorrhagia	
http://purl.obolibrary.org/obo/SYMP_0000639	http://purl.obolibrary.org/obo/DOID_1570	keyword	0.8108107757568359	ectropion	rectorrhagia	
http://purl.obolibrary.org/obo/SYMP_0000639	http://purl.obolibrary.org/obo/DOID_277	keyword	0.8101265716552735	chorioangioma	rectorrhagia	
http://purl.obolibrary.org/obo/SYMP_0000639	http://purl.obolibrary.org/obo/DOID_12514	keyword	0.8076923370361329	retinal perforation	rectorrhagia	
http://purl.obolibrary.org/obo/SYMP_0000640	http://purl.obolibrary.org/obo/DOID_10952	keyword	0.7473309326171875	nephritis	ankle rash	A rash characterized by an inflammatory reaction of the skin on the ankles.
http://purl.obolibrary.org/obo/SYMP_0000640	http://purl.obolibrary.org/obo/DOID_4677	keyword	0.7410071563720703	keratitis	ankle rash	A rash characterized by an inflammatory reaction of the skin on the ankles.
http://purl.obolibrary.org/obo/SYMP_0000640	http://purl.obolibrary.org/obo/DOID_4989	keyword	0.7253520965576172	pancreatitis	ankle rash	A rash characterized by an inflammatory reaction of the skin on the ankles.
http://purl.obolibrary.org/obo/SYMP_0000640	http://purl.obolibrary.org/obo/DOID_4692	keyword	0.7235494995117188	endophthalmitis	ankle rash	A rash characterized by an inflammatory reaction of the skin on the ankles.
http://purl.obolibrary.org/obo/SYMP_0000640	http://purl.obolibrary.org/obo/DOID_9637	keyword	0.7228070068359375	stomatitis	ankle rash	A rash characterized by an inflammatory reaction of the skin on the ankles.
http://purl.obolibrary.org/obo/SYMP_0000641	http://purl.obolibrary.org/obo/DOID_5327	keyword	0.902255630493164	retinal detachment	renal involvement	
http://purl.obolibrary.org/obo/SYMP_0000641	http://purl.obolibrary.org/obo/DOID_6929	keyword	0.890625	retinal edema	renal involvement	
http://purl.obolibrary.org/obo/SYMP_0000641	http://purl.obolibrary.org/obo/DOID_2497	keyword	0.883720932006836	enamel erosion	renal involvement	
http://purl.obolibrary.org/obo/SYMP_0000641	http://purl.obolibrary.org/obo/DOID_2569	keyword	0.883720932006836	retinal drusen	renal involvement	
http://purl.obolibrary.org/obo/SYMP_0000641	http://purl.obolibrary.org/obo/DOID_1285	keyword	0.883720932006836	rectal disease	renal involvement	
http://purl.obolibrary.org/obo/SYMP_0000642	http://purl.obolibrary.org/obo/DOID_10557	keyword	0.9150326538085938	obsolete maternal distress	obsolete respiratory distress	
http://purl.obolibrary.org/obo/SYMP_0000642	http://purl.obolibrary.org/obo/DOID_3208	keyword	0.8961038970947266	obsolete sensation disorder	obsolete respiratory distress	
http://purl.obolibrary.org/obo/SYMP_0000642	http://purl.obolibrary.org/obo/DOID_1045	keyword	0.8933333587646485	obsolete fascia disease	obsolete respiratory distress	
http://purl.obolibrary.org/obo/SYMP_0000642	http://purl.obolibrary.org/obo/DOID_1986	keyword	0.8888888549804688	obsolete perinatal disease	obsolete respiratory distress	
http://purl.obolibrary.org/obo/SYMP_0000642	http://purl.obolibrary.org/obo/DOID_3546	keyword	0.8860759735107422	obsolete somatosensory disorder	obsolete respiratory distress	
http://purl.obolibrary.org/obo/SYMP_0000643	http://purl.obolibrary.org/obo/DOID_11161	keyword	0.6680672454833985	neonatal respiratory failure	respiratory failure	A respiratory system and chest symptom that is characterized by a difficulty to breathe on one's own and develops when the lungs cannot get enough oxygen into the blood.
http://purl.obolibrary.org/obo/SYMP_0000643	http://purl.obolibrary.org/obo/DOID_1319	keyword	0.6211453628540039	brain cancer	respiratory failure	A respiratory system and chest symptom that is characterized by a difficulty to breathe on one's own and develops when the lungs cannot get enough oxygen into the blood.
http://purl.obolibrary.org/obo/SYMP_0000643	http://purl.obolibrary.org/obo/DOID_14037	keyword	0.6199575424194336	aorta atresia	respiratory failure	A respiratory system and chest symptom that is characterized by a difficulty to breathe on one's own and develops when the lungs cannot get enough oxygen into the blood.
http://purl.obolibrary.org/obo/SYMP_0000643	http://purl.obolibrary.org/obo/DOID_13375	keyword	0.6189473724365234	temporal arteritis	respiratory failure	A respiratory system and chest symptom that is characterized by a difficulty to breathe on one's own and develops when the lungs cannot get enough oxygen into the blood.
http://purl.obolibrary.org/obo/SYMP_0000643	http://purl.obolibrary.org/obo/DOID_13515	keyword	0.6130434799194336	tuberous sclerosis	respiratory failure	A respiratory system and chest symptom that is characterized by a difficulty to breathe on one's own and develops when the lungs cannot get enough oxygen into the blood.
http://purl.obolibrary.org/obo/SYMP_0000644	http://purl.obolibrary.org/obo/DOID_1863	keyword	0.88	skull cancer	ruffled feather	
http://purl.obolibrary.org/obo/SYMP_0000644	http://purl.obolibrary.org/obo/DOID_3688	keyword	0.8780487823486328	plexopathy	ruffled feather	
http://purl.obolibrary.org/obo/SYMP_0000644	http://purl.obolibrary.org/obo/DOID_11634	keyword	0.8760330200195312	myxedema	ruffled feather	
http://purl.obolibrary.org/obo/SYMP_0000644	http://purl.obolibrary.org/obo/DOID_6929	keyword	0.8730158996582031	retinal edema	ruffled feather	
http://purl.obolibrary.org/obo/SYMP_0000644	http://purl.obolibrary.org/obo/DOID_146	keyword	0.8709677124023437	papilledema	ruffled feather	
http://purl.obolibrary.org/obo/SYMP_0000645	http://purl.obolibrary.org/obo/DOID_4595	keyword	0.8904109954833984	obsolete adult meningioma	obsolete ankle swelling	
http://purl.obolibrary.org/obo/SYMP_0000645	http://purl.obolibrary.org/obo/DOID_0050376	keyword	0.8873239135742188	obsolete anaplasmosis	obsolete ankle swelling	
http://purl.obolibrary.org/obo/SYMP_0000645	http://purl.obolibrary.org/obo/DOID_10141	keyword	0.8857142639160156	obsolete asthenopia	obsolete ankle swelling	
http://purl.obolibrary.org/obo/SYMP_0000645	http://purl.obolibrary.org/obo/DOID_0050070	keyword	0.8843537139892578	obsolete plague meningitis	obsolete ankle swelling	
http://purl.obolibrary.org/obo/SYMP_0000645	http://purl.obolibrary.org/obo/DOID_0080024	keyword	0.8827586364746094	obsolete Pyles dysplasia	obsolete ankle swelling	
http://purl.obolibrary.org/obo/SYMP_0000646	http://purl.obolibrary.org/obo/DOID_11231	keyword	0.7075209045410156	orbital periostitis	synovitis	Synovitis is a joint inflammation characterized by an inflammation of a synovial membrane usually with pain and swelling of the joint.
http://purl.obolibrary.org/obo/SYMP_0000646	http://purl.obolibrary.org/obo/DOID_2703	keyword	0.6987342071533204	synovitis	synovitis	Synovitis is a joint inflammation characterized by an inflammation of a synovial membrane usually with pain and swelling of the joint.
http://purl.obolibrary.org/obo/SYMP_0000646	http://purl.obolibrary.org/obo/DOID_9637	keyword	0.6911315155029297	stomatitis	synovitis	Synovitis is a joint inflammation characterized by an inflammation of a synovial membrane usually with pain and swelling of the joint.
http://purl.obolibrary.org/obo/SYMP_0000646	http://purl.obolibrary.org/obo/DOID_11233	keyword	0.6908078002929687	orbital tenonitis	synovitis	Synovitis is a joint inflammation characterized by an inflammation of a synovial membrane usually with pain and swelling of the joint.
http://purl.obolibrary.org/obo/SYMP_0000646	http://purl.obolibrary.org/obo/DOID_4692	keyword	0.686567153930664	endophthalmitis	synovitis	Synovitis is a joint inflammation characterized by an inflammation of a synovial membrane usually with pain and swelling of the joint.
http://purl.obolibrary.org/obo/SYMP_0000647	http://purl.obolibrary.org/obo/DOID_4744	keyword	0.6491646575927734	placenta accreta	tache noire	A skin ulcer that is characterized by a a small dark-centered ulcer that appears at the site of a tick bite and is the primary lesion of boutonneuse fever.
http://purl.obolibrary.org/obo/SYMP_0000647	http://purl.obolibrary.org/obo/DOID_0080046	keyword	0.6467662048339844	Stickler syndrome	tache noire	A skin ulcer that is characterized by a a small dark-centered ulcer that appears at the site of a tick bite and is the primary lesion of boutonneuse fever.
http://purl.obolibrary.org/obo/SYMP_0000647	http://purl.obolibrary.org/obo/DOID_0050486	keyword	0.6447058868408203	exanthem	tache noire	A skin ulcer that is characterized by a a small dark-centered ulcer that appears at the site of a tick bite and is the primary lesion of boutonneuse fever.
http://purl.obolibrary.org/obo/SYMP_0000647	http://purl.obolibrary.org/obo/DOID_0080696	keyword	0.6436170196533203	Winchester syndrome	tache noire	A skin ulcer that is characterized by a a small dark-centered ulcer that appears at the site of a tick bite and is the primary lesion of boutonneuse fever.
http://purl.obolibrary.org/obo/SYMP_0000647	http://purl.obolibrary.org/obo/DOID_9723	keyword	0.6432432556152343	vitreous abscess	tache noire	A skin ulcer that is characterized by a a small dark-centered ulcer that appears at the site of a tick bite and is the primary lesion of boutonneuse fever.
http://purl.obolibrary.org/obo/SYMP_0000648	http://purl.obolibrary.org/obo/DOID_971	keyword	0.9137931060791016	tendinitis	tenesmus	
http://purl.obolibrary.org/obo/SYMP_0000648	http://purl.obolibrary.org/obo/DOID_11634	keyword	0.9122807312011719	myxedema	tenesmus	
http://purl.obolibrary.org/obo/SYMP_0000648	http://purl.obolibrary.org/obo/DOID_1406	keyword	0.9107142639160156	iritis	tenesmus	
http://purl.obolibrary.org/obo/SYMP_0000648	http://purl.obolibrary.org/obo/DOID_13186	keyword	0.9075630187988282	megaesophagus	tenesmus	
http://purl.obolibrary.org/obo/SYMP_0000648	http://purl.obolibrary.org/obo/DOID_1235	keyword	0.9043478393554687	fetishism	tenesmus	
http://purl.obolibrary.org/obo/SYMP_0000649	http://purl.obolibrary.org/obo/DOID_13507	keyword	0.9193548583984374	trigonitis	terminal ileitis	
http://purl.obolibrary.org/obo/SYMP_0000649	http://purl.obolibrary.org/obo/DOID_971	keyword	0.9193548583984374	tendinitis	terminal ileitis	
http://purl.obolibrary.org/obo/SYMP_0000649	http://purl.obolibrary.org/obo/DOID_2982	keyword	0.9133858489990234	perinephritis	terminal ileitis	
http://purl.obolibrary.org/obo/SYMP_0000649	http://purl.obolibrary.org/obo/DOID_3612	keyword	0.9105690765380859	retinitis	terminal ileitis	
http://purl.obolibrary.org/obo/SYMP_0000649	http://purl.obolibrary.org/obo/DOID_13794	keyword	0.9090908813476563	anterior scleritis	terminal ileitis	
http://purl.obolibrary.org/obo/SYMP_0000650	http://purl.obolibrary.org/obo/DOID_1770	keyword	0.8169013977050781	toxic megacolon	thick white exudate on tongue	
http://purl.obolibrary.org/obo/SYMP_0000650	http://purl.obolibrary.org/obo/DOID_10719	keyword	0.8163265228271485	toxic diffuse goiter	thick white exudate on tongue	
http://purl.obolibrary.org/obo/SYMP_0000650	http://purl.obolibrary.org/obo/DOID_13174	keyword	0.8108107757568359	dissociated nystagmus	thick white exudate on tongue	
http://purl.obolibrary.org/obo/SYMP_0000650	http://purl.obolibrary.org/obo/DOID_8574	keyword	0.8085106658935547	lichen disease	thick white exudate on tongue	
http://purl.obolibrary.org/obo/SYMP_0000650	http://purl.obolibrary.org/obo/DOID_8517	keyword	0.8082191467285156	acute cor pulmonale	thick white exudate on tongue	
http://purl.obolibrary.org/obo/SYMP_0000651	http://purl.obolibrary.org/obo/DOID_5434	keyword	0.9298245239257813	scrapie	discharge	
http://purl.obolibrary.org/obo/SYMP_0000651	http://purl.obolibrary.org/obo/DOID_11907	keyword	0.9122807312011719	ecthyma	discharge	
http://purl.obolibrary.org/obo/SYMP_0000651	http://purl.obolibrary.org/obo/DOID_240	keyword	0.9075630187988282	iris disease	discharge	
http://purl.obolibrary.org/obo/SYMP_0000651	http://purl.obolibrary.org/obo/DOID_1406	keyword	0.9026548767089844	iritis	discharge	
http://purl.obolibrary.org/obo/SYMP_0000651	http://purl.obolibrary.org/obo/DOID_603	keyword	0.8983050537109375	AIDS phobia	discharge	
http://purl.obolibrary.org/obo/SYMP_0000652	http://purl.obolibrary.org/obo/DOID_1897	keyword	0.890625	sigmoid disease	wound discharge	
http://purl.obolibrary.org/obo/SYMP_0000652	http://purl.obolibrary.org/obo/DOID_5434	keyword	0.8833333587646485	scrapie	wound discharge	
http://purl.obolibrary.org/obo/SYMP_0000652	http://purl.obolibrary.org/obo/DOID_1529	keyword	0.8818898010253906	penile disease	wound discharge	
http://purl.obolibrary.org/obo/SYMP_0000652	http://purl.obolibrary.org/obo/DOID_8574	keyword	0.8818898010253906	lichen disease	wound discharge	
http://purl.obolibrary.org/obo/SYMP_0000652	http://purl.obolibrary.org/obo/DOID_240	keyword	0.88	iris disease	wound discharge	
http://purl.obolibrary.org/obo/SYMP_0000653	http://purl.obolibrary.org/obo/DOID_9838	keyword	0.9032257843017578	cyclotropia	yellow dropping	
http://purl.obolibrary.org/obo/SYMP_0000653	http://purl.obolibrary.org/obo/DOID_12397	keyword	0.9016393280029297	entropion	yellow dropping	
http://purl.obolibrary.org/obo/SYMP_0000653	http://purl.obolibrary.org/obo/DOID_9841	keyword	0.8943089294433594	hypotropia	yellow dropping	
http://purl.obolibrary.org/obo/SYMP_0000653	http://purl.obolibrary.org/obo/DOID_9837	keyword	0.8870967864990235	hypertropia	yellow dropping	
http://purl.obolibrary.org/obo/SYMP_0000653	http://purl.obolibrary.org/obo/DOID_12072	keyword	0.8870967864990235	pylorospasm	yellow dropping	
http://purl.obolibrary.org/obo/SYMP_0000654	http://purl.obolibrary.org/obo/DOID_8499	keyword	0.6836157989501953	night blindness	irritability	A behavioral symptom that is characterized by a quick excitability to annoyance, impatience, or anger.
http://purl.obolibrary.org/obo/SYMP_0000654	http://purl.obolibrary.org/obo/DOID_3309	keyword	0.6710097503662109	neurodermatitis	irritability	A behavioral symptom that is characterized by a quick excitability to annoyance, impatience, or anger.
http://purl.obolibrary.org/obo/SYMP_0000654	http://purl.obolibrary.org/obo/DOID_4677	keyword	0.6666666412353516	keratitis	irritability	A behavioral symptom that is characterized by a quick excitability to annoyance, impatience, or anger.
http://purl.obolibrary.org/obo/SYMP_0000654	http://purl.obolibrary.org/obo/DOID_10986	keyword	0.664670639038086	discitis	irritability	A behavioral symptom that is characterized by a quick excitability to annoyance, impatience, or anger.
http://purl.obolibrary.org/obo/SYMP_0000654	http://purl.obolibrary.org/obo/DOID_14042	keyword	0.6646154022216797	bipolar I disorder	irritability	A behavioral symptom that is characterized by a quick excitability to annoyance, impatience, or anger.
http://purl.obolibrary.org/obo/SYMP_0000655	http://purl.obolibrary.org/obo/DOID_971	keyword	0.8852458953857422	tendinitis	mouth bleeding	
http://purl.obolibrary.org/obo/SYMP_0000655	http://purl.obolibrary.org/obo/DOID_13240	keyword	0.875	tooth resorption	mouth bleeding	
http://purl.obolibrary.org/obo/SYMP_0000655	http://purl.obolibrary.org/obo/DOID_14140	keyword	0.8709677124023437	pulp erosion	mouth bleeding	
http://purl.obolibrary.org/obo/SYMP_0000655	http://purl.obolibrary.org/obo/DOID_1802	keyword	0.8709677124023437	mononeuritis	mouth bleeding	
http://purl.obolibrary.org/obo/SYMP_0000655	http://purl.obolibrary.org/obo/DOID_10973	keyword	0.8682170867919922	acute salpingitis	mouth bleeding	
http://purl.obolibrary.org/obo/SYMP_0000656	http://purl.obolibrary.org/obo/DOID_5155	keyword	0.8732394409179688	multiple mucosal neuroma	pale mucous membrane	
http://purl.obolibrary.org/obo/SYMP_0000656	http://purl.obolibrary.org/obo/DOID_146	keyword	0.8682170867919922	papilledema	pale mucous membrane	
http://purl.obolibrary.org/obo/SYMP_0000656	http://purl.obolibrary.org/obo/DOID_1529	keyword	0.8636363983154297	penile disease	pale mucous membrane	
http://purl.obolibrary.org/obo/SYMP_0000656	http://purl.obolibrary.org/obo/DOID_467	keyword	0.859259262084961	venous hemangioma	pale mucous membrane	
http://purl.obolibrary.org/obo/SYMP_0000656	http://purl.obolibrary.org/obo/DOID_11793	keyword	0.859259262084961	phthisical cornea	pale mucous membrane	
http://purl.obolibrary.org/obo/SYMP_0000657	http://purl.obolibrary.org/obo/DOID_2497	keyword	0.8428571319580078	enamel erosion	ischemic necrosis of jejunum	
http://purl.obolibrary.org/obo/SYMP_0000657	http://purl.obolibrary.org/obo/DOID_1571	keyword	0.8391608428955079	spastic ectropion	ischemic necrosis of jejunum	
http://purl.obolibrary.org/obo/SYMP_0000657	http://purl.obolibrary.org/obo/DOID_13629	keyword	0.8368794250488282	dentine erosion	ischemic necrosis of jejunum	
http://purl.obolibrary.org/obo/SYMP_0000657	http://purl.obolibrary.org/obo/DOID_6498	keyword	0.835616455078125	seborrheic keratosis	ischemic necrosis of jejunum	
http://purl.obolibrary.org/obo/SYMP_0000657	http://purl.obolibrary.org/obo/DOID_1569	keyword	0.835616455078125	mechanical ectropion	ischemic necrosis of jejunum	
http://purl.obolibrary.org/obo/SYMP_0000658	http://purl.obolibrary.org/obo/DOID_11871	keyword	0.8472222137451172	macular keratitis	extraocular muscles paralysis	
http://purl.obolibrary.org/obo/SYMP_0000658	http://purl.obolibrary.org/obo/DOID_13794	keyword	0.8413793182373047	anterior scleritis	extraocular muscles paralysis	
http://purl.obolibrary.org/obo/SYMP_0000658	http://purl.obolibrary.org/obo/DOID_0050265	keyword	0.84	obsolete tick paralysis	extraocular muscles paralysis	
http://purl.obolibrary.org/obo/SYMP_0000658	http://purl.obolibrary.org/obo/DOID_1214	keyword	0.8391608428955079	tympanosclerosis	extraocular muscles paralysis	
http://purl.obolibrary.org/obo/SYMP_0000658	http://purl.obolibrary.org/obo/DOID_2889	keyword	0.8378378295898438	retrocochlear disease	extraocular muscles paralysis	
http://purl.obolibrary.org/obo/SYMP_0000659	http://purl.obolibrary.org/obo/DOID_4989	keyword	0.7418181610107422	pancreatitis	pareses	A paralysis that is charachterized by a slight or partial paralysis.
http://purl.obolibrary.org/obo/SYMP_0000659	http://purl.obolibrary.org/obo/DOID_0050877	keyword	0.7185628509521484	pancreatic agenesis	pareses	A paralysis that is charachterized by a slight or partial paralysis.
http://purl.obolibrary.org/obo/SYMP_0000659	http://purl.obolibrary.org/obo/DOID_14336	keyword	0.7142857360839844	estrogen excess	pareses	A paralysis that is charachterized by a slight or partial paralysis.
http://purl.obolibrary.org/obo/SYMP_0000659	http://purl.obolibrary.org/obo/DOID_11156	keyword	0.7129337310791015	anhidrosis	pareses	A paralysis that is charachterized by a slight or partial paralysis.
http://purl.obolibrary.org/obo/SYMP_0000659	http://purl.obolibrary.org/obo/DOID_10974	keyword	0.7111111450195312	oophoritis	pareses	A paralysis that is charachterized by a slight or partial paralysis.
http://purl.obolibrary.org/obo/SYMP_0000660	http://purl.obolibrary.org/obo/DOID_0080685	keyword	0.5958333206176758	aortic dissection	purpuric rash	A rash characterized by a red or purple hued small spots of blood appear on the skin caused by conditions that result in blood leaking into the skin and other body surfaces that does not fade when pressed upon.
http://purl.obolibrary.org/obo/SYMP_0000660	http://purl.obolibrary.org/obo/DOID_0060567	keyword	0.5944954299926758	erythema elevatum diutinum	purpuric rash	A rash characterized by a red or purple hued small spots of blood appear on the skin caused by conditions that result in blood leaking into the skin and other body surfaces that does not fade when pressed upon.
http://purl.obolibrary.org/obo/SYMP_0000660	http://purl.obolibrary.org/obo/DOID_0060850	keyword	0.5924528121948243	annular pancreas	purpuric rash	A rash characterized by a red or purple hued small spots of blood appear on the skin caused by conditions that result in blood leaking into the skin and other body surfaces that does not fade when pressed upon.
http://purl.obolibrary.org/obo/SYMP_0000660	http://purl.obolibrary.org/obo/DOID_0060980	keyword	0.5899814605712891	polycystic liver disease 1	purpuric rash	A rash characterized by a red or purple hued small spots of blood appear on the skin caused by conditions that result in blood leaking into the skin and other body surfaces that does not fade when pressed upon.
http://purl.obolibrary.org/obo/SYMP_0000660	http://purl.obolibrary.org/obo/DOID_2383	keyword	0.5873015975952148	neonatal jaundice	purpuric rash	A rash characterized by a red or purple hued small spots of blood appear on the skin caused by conditions that result in blood leaking into the skin and other body surfaces that does not fade when pressed upon.
http://purl.obolibrary.org/obo/SYMP_0000661	http://purl.obolibrary.org/obo/DOID_11907	keyword	0.9043478393554687	ecthyma	recumbency	
http://purl.obolibrary.org/obo/SYMP_0000661	http://purl.obolibrary.org/obo/DOID_2668	keyword	0.9	mesenchymoma	recumbency	
http://purl.obolibrary.org/obo/SYMP_0000661	http://purl.obolibrary.org/obo/DOID_11638	keyword	0.8983050537109375	presbyopia	recumbency	
http://purl.obolibrary.org/obo/SYMP_0000661	http://purl.obolibrary.org/obo/DOID_1227	keyword	0.8907563018798829	neutropenia	recumbency	
http://purl.obolibrary.org/obo/SYMP_0000661	http://purl.obolibrary.org/obo/DOID_10834	keyword	0.8888888549804688	voyeurism	recumbency	
http://purl.obolibrary.org/obo/SYMP_0000662	http://purl.obolibrary.org/obo/DOID_864	keyword	0.7294117736816407	phlebitis	shakes	Shakes is a general symptom characterized by a condition of trembling.
http://purl.obolibrary.org/obo/SYMP_0000662	http://purl.obolibrary.org/obo/DOID_10952	keyword	0.7245282745361328	nephritis	shakes	Shakes is a general symptom characterized by a condition of trembling.
http://purl.obolibrary.org/obo/SYMP_0000662	http://purl.obolibrary.org/obo/DOID_0060323	keyword	0.7245282745361328	breast abscess	shakes	Shakes is a general symptom characterized by a condition of trembling.
http://purl.obolibrary.org/obo/SYMP_0000662	http://purl.obolibrary.org/obo/DOID_1679	keyword	0.7099236297607422	cystitis	shakes	Shakes is a general symptom characterized by a condition of trembling.
http://purl.obolibrary.org/obo/SYMP_0000662	http://purl.obolibrary.org/obo/DOID_4677	keyword	0.7099236297607422	keratitis	shakes	Shakes is a general symptom characterized by a condition of trembling.
http://purl.obolibrary.org/obo/SYMP_0000663	http://purl.obolibrary.org/obo/DOID_11406	keyword	0.8818898010253906	choroiditis	uncoordinated gait	
http://purl.obolibrary.org/obo/SYMP_0000663	http://purl.obolibrary.org/obo/DOID_971	keyword	0.8730158996582031	tendinitis	uncoordinated gait	
http://purl.obolibrary.org/obo/SYMP_0000663	http://purl.obolibrary.org/obo/DOID_519	keyword	0.8709677124023437	aortitis	uncoordinated gait	
http://purl.obolibrary.org/obo/SYMP_0000663	http://purl.obolibrary.org/obo/DOID_2965	keyword	0.8709677124023437	bursitis	uncoordinated gait	
http://purl.obolibrary.org/obo/SYMP_0000663	http://purl.obolibrary.org/obo/DOID_1436	keyword	0.8702290344238282	corneal ectasia	uncoordinated gait	
http://purl.obolibrary.org/obo/SYMP_0000664	http://purl.obolibrary.org/obo/DOID_12639	keyword	0.8405796813964844	pyloric stenosis	yellow exudate from nose	
http://purl.obolibrary.org/obo/SYMP_0000664	http://purl.obolibrary.org/obo/DOID_3142	keyword	0.8382353210449218	leg dermatosis	yellow exudate from nose	
http://purl.obolibrary.org/obo/SYMP_0000664	http://purl.obolibrary.org/obo/DOID_14121	keyword	0.8345323944091797	blue toe syndrome	yellow exudate from nose	
http://purl.obolibrary.org/obo/SYMP_0000664	http://purl.obolibrary.org/obo/DOID_3642	keyword	0.8309859466552735	empty sella syndrome	yellow exudate from nose	
http://purl.obolibrary.org/obo/SYMP_0000664	http://purl.obolibrary.org/obo/DOID_8553	keyword	0.8309859466552735	pyoderma gangrenosum	yellow exudate from nose	
http://purl.obolibrary.org/obo/SYMP_0000665	http://purl.obolibrary.org/obo/DOID_9912	keyword	0.8396946716308594	hydrocele	yellow exudate from eyes	
http://purl.obolibrary.org/obo/SYMP_0000665	http://purl.obolibrary.org/obo/DOID_9140	keyword	0.8368794250488282	xeroderma of eyelid	yellow exudate from eyes	
http://purl.obolibrary.org/obo/SYMP_0000665	http://purl.obolibrary.org/obo/DOID_14121	keyword	0.8345323944091797	blue toe syndrome	yellow exudate from eyes	
http://purl.obolibrary.org/obo/SYMP_0000665	http://purl.obolibrary.org/obo/DOID_3688	keyword	0.8333333587646484	plexopathy	yellow exudate from eyes	
http://purl.obolibrary.org/obo/SYMP_0000665	http://purl.obolibrary.org/obo/DOID_3642	keyword	0.8309859466552735	empty sella syndrome	yellow exudate from eyes	
http://purl.obolibrary.org/obo/SYMP_0000666	http://purl.obolibrary.org/obo/DOID_8670	keyword	0.6193078231811523	eating disorder	abnormal behavior	A behavioral symptom that is characterized by behavior that is atypical or statistically uncommon within a particular culture, or that is maladaptive, or detrimental to an individual, or those around that individual.
http://purl.obolibrary.org/obo/SYMP_0000666	http://purl.obolibrary.org/obo/DOID_0080685	keyword	0.6081632614135742	aortic dissection	abnormal behavior	A behavioral symptom that is characterized by behavior that is atypical or statistically uncommon within a particular culture, or that is maladaptive, or detrimental to an individual, or those around that individual.
http://purl.obolibrary.org/obo/SYMP_0000666	http://purl.obolibrary.org/obo/DOID_10441	keyword	0.6004140853881836	marginal corneal ulcer	abnormal behavior	A behavioral symptom that is characterized by behavior that is atypical or statistically uncommon within a particular culture, or that is maladaptive, or detrimental to an individual, or those around that individual.
http://purl.obolibrary.org/obo/SYMP_0000666	http://purl.obolibrary.org/obo/DOID_0050472	keyword	0.5949119186401367	monilethrix	abnormal behavior	A behavioral symptom that is characterized by behavior that is atypical or statistically uncommon within a particular culture, or that is maladaptive, or detrimental to an individual, or those around that individual.
